"","2.5%","5%","10%","25%","50%","75%","90%","95%","97.5%"
"iter",42085,46990,54160,77175,118750,156500,183310,191030,196510
"GM_NInit.1.",3065.19625,3650.364,4293.274,5526.34,7397.085,8639.5325,9484.66,9777.448,9895.86975
"GM_TIsolation.1.",7.358813,7.730571,8.276344,9.7873775,12.59535,16.3349,19.06457,19.971125,20.2890075
"GM_R0.1.",3.40088275,3.5400595,3.672988,3.8836525,4.10248,4.3056075,4.42536,4.462795,4.483297
"GM_c0.1.",7.56707625,8.0470005,8.733816,10.850825,13.38185,16.242175,18.07942,18.893265,19.27428
"GM_TLatent.1.",2.03440275,2.070098,2.131134,2.3080875,2.615545,3.0006375,3.357425,3.646351,3.90467025
"GM_TRecover.1.",5.0346995,5.0577555,5.111926,5.2676675,5.64931,6.1734975,6.790707,7.1356345,7.32911925
"GM_IFR.1.",0.0060687215,0.0065238745,0.007197496,0.008672155,0.0103856,0.0123755,0.01441772,0.01560865,0.0166276975
"GM_T50Testing.1.",141.0333,146.3966,151.097,158.06675,166.8355,174.07125,177.4215,178.74515,179.2503
"GM_TauTesting.1.",22.4643975,23.5012,25.28737,28.221575,30.7141,33.8206,36.62285,38.044635,39.533755
"GM_TTestingRate.1.",2.473174,2.717013,3.097737,4.26626,5.68811,7.3240025,9.007406,10.159285,10.7733025
"GM_TContactsTestingRate.1.",1.064571,1.146222,1.28882,1.7088925,2.27032,2.697355,2.850976,2.9368255,2.973157
"GM_FAsymp.1.",0.029380965,0.044233625,0.06597099,0.1156405,0.2039025,0.32073175,0.4089984,0.47067515,0.497016625
"GM_TestingCoverage.1.",0.2153664,0.3041051,0.3638406,0.4906845,0.604435,0.7692135,0.8666037,0.90973345,0.9401462
"GM_TestSensitivity.1.",0.608292325,0.6184875,0.6312644,0.669154,0.7246275,0.78816425,0.8377772,0.85913465,0.8846415
"GM_ThetaMin.1.",0.1886518,0.2017821,0.2186515,0.24769325,0.2774435,0.312849,0.3467911,0.3700578,0.390198775
"GM_TauTheta.1.",15.761515,16.103745,16.5012,17.269725,18.0495,18.903625,19.61129,20.186015,20.4804775
"GM_PwrTheta.1.",3.36432,3.590328,3.889532,4.3780925,4.90825,5.4488725,6.125366,6.4106075,6.77425325
"GM_HygienePwr.1.",0.0622393125,0.08562707,0.1351906,0.20749125,0.2963165,0.40586325,0.5375973,0.589443,0.62575495
"GM_FracTraced.1.",0.0734548975,0.079190995,0.1010948,0.14984925,0.209277,0.30195675,0.4081028,0.48259285,0.534365475
"GM_TPosTest.1.",1.22163925,1.288897,1.523742,2.007445,2.662805,3.4574175,4.333128,4.9418695,5.52320949999999
"GM_TFatalDeath.1.",9.31448375,9.6295765,10.03251,10.7399,11.53625,12.338075,13.04661,13.32687,13.61317
"GM_TauS.1.",51.276445,54.13699,56.80976,59.704325,62.90645,66.422975,69.86528,71.46559,72.7642825
"GM_rMax.1.",0.45716825,0.50023815,0.5505304,0.6257365,0.728066,0.838551,0.9349525,0.99031405,1.04741
"GM_TauR.1.",17.3172375,19.712335,23.23008,31.393075,41.14815,53.901025,64.77963,71.48381,76.3995775
"alpha_Pos.1.",4.8589055,5.1077485,5.402238,5.88234,6.466965,7.04406,7.614373,8.0448245,8.48767875
"alpha_Death.1.",4.228254,4.493942,4.90518,5.5518225,6.375095,7.476325,8.727261,9.4795065,10.163045
"LnPrior",-59.80021475,-58.66727,-57.753856,-56.3928425,-55.10235,-53.8532375,-53.011696,-52.5062245,-52.0487545
"LnData",-1371.99265,-1370.6702,-1368.7955,-1366.65675,-1364.3745,-1362.329,-1360.8719,-1360.04875,-1359.4403
"LnPosterior",-1427.530375,-1425.65055,-1424.1132,-1421.7175,-1419.584,-1417.87175,-1416.2314,-1415.3085,-1414.749125
