"","2.5%","5%","10%","25%","50%","75%","90%","95%","97.5%"
"iter",42085,46990,54160,77175,118750,156500,183310,191030,196510
"GM_NInit.1.",10.95999,22.62858,38.70431,84.120725,163.045,300.332,586.1146,832.40555,1063.73675
"GM_TIsolation.1.",7.36295725,7.677866,8.092586,10.06515,13.2252,16.37995,19.1373,19.92631,20.3983925
"GM_R0.1.",1.672128,1.8502145,2.005655,2.34984,2.859895,3.3401525,3.724724,4.0120205,4.26637025
"GM_c0.1.",7.30066525,7.609286,8.655662,10.534575,13.0289,15.80175,17.93108,18.85977,19.2478025
"GM_TLatent.1.",2.20190025,2.3485745,2.708773,3.1957775,3.738355,4.333565,4.859607,5.267766,5.52254725
"GM_TRecover.1.",5.264379,5.463103,5.805926,6.82264,8.096595,9.8962625,11.63709,13.1319,14.474615
"GM_IFR.1.",0.006647769,0.0081847915,0.009930645,0.0132118,0.0186027,0.02524505,0.03211129,0.03768963,0.04420918
"GM_T50Testing.1.",79.9695375,80.876435,82.2517,84.145975,87.13215,90.231775,94.0704,95.82616,98.302705
"GM_TauTesting.1.",2.3843655,2.618608,3.107231,3.7911525,4.95643,6.5762675,7.838993,8.995521,10.131215
"GM_TTestingRate.1.",2.78424725,3.269906,3.9221,5.2282875,6.92435,8.65482,9.98845,10.833815,11.3986925
"GM_TContactsTestingRate.1.",1.0804905,1.149732,1.291832,1.620785,2.050495,2.4604975,2.752054,2.843272,2.8970855
"GM_FAsymp.1.",0.038415385,0.05158227,0.0834452,0.16212625,0.261715,0.4005735,0.4759736,0.51206215,0.5463531
"GM_TestingCoverage.1.",0.125836925,0.1637222,0.2299771,0.3579205,0.5317575,0.701687,0.8167903,0.8683969,0.901902625
"GM_TestSensitivity.1.",0.607843925,0.6168853,0.6307095,0.66155175,0.7075295,0.76701,0.8145239,0.84708465,0.88661325
"GM_ThetaMin.1.",0.0366095375,0.04834147,0.06523657,0.10019055,0.1589905,0.23786975,0.3283023,0.4100716,0.462448625
"GM_TauTheta.1.",12.80058,14.34801,15.92756,18.8598,22.26305,25.38745,28.39161,29.930345,31.41333
"GM_PwrTheta.1.",2.7567855,3.3801165,4.072601,5.172295,6.349155,7.4780025,8.645356,9.2098665,9.7719695
"GM_HygienePwr.1.",0.0813931125,0.1174803,0.1656254,0.25773475,0.3948945,0.5376955,0.6660766,0.7144142,0.764161
"GM_FracTraced.1.",0.072237035,0.09269574,0.114557,0.15238775,0.2624195,0.4190705,0.6357439,0.7752644,0.8822457
"GM_TPosTest.1.",1.61515375,1.854928,2.406147,3.425415,4.947665,6.7932725,9.242789,10.97348,11.82483
"GM_TFatalDeath.1.",1.9643825,2.380825,2.938518,4.0841375,5.57601,7.26728,9.350156,10.362775,11.733445
"GM_TauS.1.",23.1685625,25.31761,28.33345,37.0185,52.5369,66.361675,80.02892,84.624675,87.2795075
"GM_rMax.1.",0.0669581225,0.1461012,0.2570459,0.54049,0.971862,1.3791375,1.734651,1.8636815,1.946405
"GM_TauR.1.",17.046085,19.86881,23.0237,34.5406,50.76275,64.90465,80.72442,92.386395,98.39367
"alpha_Pos.1.",6.27631175,6.862983,8.406071,11.6759,16.48325,22.8615,30.38668,35.402095,37.1366525
"alpha_Death.1.",0.1952966,0.2360855,0.2913035,0.48646375,0.969778,2.5972175,13.05552,20.009785,27.83343
"LnPrior",-55.971347,-55.054012,-53.858425,-52.063875,-49.97773,-48.28893,-46.923645,-46.2474345,-45.88087125
"LnData",-151.035625,-150.16969,-149.55939,-147.73235,-146.3351,-145.17865,-144.37655,-143.931375,-143.656625
"LnPosterior",-204.0969925,-202.855745,-201.41086,-198.8081,-196.5434,-194.544525,-193.16231,-192.361815,-191.9388875
