"","2.5%","5%","10%","25%","50%","75%","90%","95%","97.5%"
"iter",42085,46990,54160,77175,118750,156500,183310,191030,196510
"GM_NInit.1.",49.360585,66.32152,112.5995,232.49,485.366,912.96575,1685.319,2320.2145,2888.5895
"GM_TIsolation.1.",7.25675725,7.4728605,8.299462,10.063475,12.6527,16.605825,18.84029,19.826645,20.4431175
"GM_R0.1.",2.01638925,2.1306475,2.305631,2.6664375,3.047625,3.4752675,3.905381,4.0911805,4.253825
"GM_c0.1.",7.5026675,7.8608725,8.696853,10.700475,13.2119,16.029625,17.80592,18.77016,19.4167325
"GM_TLatent.1.",2.4124545,2.5771145,2.864602,3.3928575,4.11287,4.8072675,5.347376,5.5602235,6.0129195
"GM_TRecover.1.",5.3101015,5.5775675,6.168752,7.131415,8.86461,11.068025,13.62586,15.12855,16.5275125
"GM_IFR.1.",0.00800751675,0.0098566395,0.01156564,0.01515615,0.02073595,0.02880585,0.03538879,0.04056099,0.0459521725
"GM_T50Testing.1.",72.5960625,75.447,80.15221,86.02745,92.26255,96.7227,100.1053,102.1846,103.308475
"GM_TauTesting.1.",4.6740225,5.3708105,6.01648,7.098295,8.411795,9.6657275,11.02116,11.81477,12.619615
"GM_TTestingRate.1.",3.4293395,3.89545,4.860838,6.3260125,7.845145,9.5888175,10.73511,11.39564,11.6853
"GM_TContactsTestingRate.1.",1.11514075,1.1716495,1.29271,1.5992125,2.070715,2.4601775,2.738868,2.8591455,2.9318495
"GM_FAsymp.1.",0.0410449425,0.06142679,0.1057329,0.1949495,0.310385,0.41663925,0.5012062,0.52277695,0.545021275
"GM_TestingCoverage.1.",0.04971623,0.075820115,0.1220429,0.21531125,0.34938,0.54607425,0.6986177,0.77506745,0.827676875
"GM_TestSensitivity.1.",0.605399825,0.6110572,0.6225163,0.651648,0.707802,0.75593825,0.8036533,0.8309028,0.867983375
"GM_ThetaMin.1.",0.435781325,0.4675786,0.5180038,0.5940665,0.695158,0.79184925,0.8643017,0.9080556,0.94251445
"GM_TauTheta.1.",10.010993,11.728245,13.46052,16.770225,20.7858,24.90545,28.41873,30.207295,32.1037075
"GM_PwrTheta.1.",2.43844025,2.8717505,3.544142,4.7114525,6.04776,7.2435675,8.783513,9.359216,9.805373
"GM_HygienePwr.1.",0.04465709,0.071785955,0.1093144,0.19780275,0.312432,0.44237925,0.588241,0.64739045,0.67743905
"GM_FracTraced.1.",0.0718666475,0.07790603,0.09531406,0.12920825,0.1855585,0.272446,0.3781224,0.46779955,0.5691328
"GM_TPosTest.1.",1.94348225,2.3063795,2.920743,4.03747,6.450955,9.103675,11.62546,12.68453,13.2320125
"GM_TFatalDeath.1.",2.007357,2.2689205,2.717739,3.7680725,5.08516,6.61207,7.9692,8.90198349999999,9.61234875
"GM_TauS.1.",22.4681475,23.621525,27.62484,37.963875,51.27915,64.0367,76.0193,82.37441,85.870275
"GM_rMax.1.",0.097368685,0.15453255,0.2383015,0.5197615,0.9632115,1.45553,1.72617,1.8711765,1.9307235
"GM_TauR.1.",18.762295,22.49388,27.16796,38.13845,52.2508,69.126425,83.46985,89.968125,96.5665625
"alpha_Pos.1.",0.606994125,0.69573885,0.753399,0.86901125,1.01576,1.1963825,1.340013,1.4568425,1.570683
"alpha_Death.1.",7.31194175,8.679305,10.31103,13.7224,20.654,30.623375,35.86469,37.770565,38.5036925
"LnPrior",-55.20160775,-54.3005575,-53.342613,-51.986915,-50.555725,-49.05663,-47.850583,-47.126597,-46.65148875
"LnData",-318.8394625,-318.150825,-316.6232,-315.223775,-314.0158,-313.12615,-312.43151,-312.10627,-311.771715
"LnPosterior",-371.008205,-369.75716,-368.75517,-366.85585,-364.6087,-362.80535,-361.64512,-360.8799,-360.4045775
