"","2.5%","5%","10%","25%","50%","75%","90%","95%","97.5%"
"iter",42085,46990,54160,77175,118750,156500,183310,191030,196510
"GM_NInit.1.",160.895675,214.38575,302.6678,611.56225,1220.285,2257.5825,3885.685,4987.355,5926.69575
"GM_TIsolation.1.",7.4055695,7.6968345,8.206988,9.42992,12.52975,15.8757,18.26884,19.821605,20.35454
"GM_R0.1.",2.10988825,2.2720155,2.476999,2.8219025,3.20513,3.667125,3.953585,4.187111,4.29131575
"GM_c0.1.",7.49353225,7.8127725,8.54946,10.546475,13.16005,15.86965,17.82474,18.662295,19.3682775
"GM_TLatent.1.",2.3100885,2.4735225,2.79546,3.3400475,3.96826,4.5401125,5.138357,5.522994,5.77384475
"GM_TRecover.1.",5.20104125,5.3185755,5.763212,6.6643225,8.275085,10.200775,12.12069,14.04614,15.4782475
"GM_IFR.1.",0.011386695,0.01246928,0.01426086,0.0182832,0.02372775,0.030720275,0.03859091,0.045535495,0.052240385
"GM_T50Testing.1.",65.16095,68.408235,71.25002,75.363125,79.48935,83.832675,89.51818,93.42418,96.28166
"GM_TauTesting.1.",1.70734175,2.1459295,3.024994,4.3134725,6.244945,8.2972175,9.934067,10.98154,11.6313575
"GM_TTestingRate.1.",3.5911455,4.177951,4.936166,6.128675,8.062225,9.5457925,10.64589,11.20855,11.6886425
"GM_TContactsTestingRate.1.",1.05270875,1.094877,1.258664,1.52609,1.993895,2.453555,2.749017,2.89431,2.941834
"GM_FAsymp.1.",0.04693379,0.06054021,0.08272475,0.16374675,0.293727,0.40642175,0.4975045,0.5312941,0.544757925
"GM_TestingCoverage.1.",0.0600628675,0.080565525,0.1088201,0.202719,0.3517815,0.56616225,0.7108713,0.7985357,0.876245175
"GM_TestSensitivity.1.",0.60542795,0.61090525,0.620151,0.65704975,0.7123725,0.7668585,0.826055,0.8534053,0.88704735
"GM_ThetaMin.1.",0.348142725,0.3751576,0.4209285,0.49191475,0.591055,0.70804625,0.7932108,0.84288415,0.879974975
"GM_TauTheta.1.",11.5627525,13.025895,15.15261,18.488325,21.64165,25.792575,29.1159,31.176045,32.450525
"GM_PwrTheta.1.",2.31472,2.9696495,3.598758,4.6769575,5.87527,7.33622,8.519733,9.150131,9.75298425
"GM_HygienePwr.1.",0.058367395,0.07383226,0.1051634,0.17795525,0.289078,0.4271545,0.5662341,0.6220887,0.664708175
"GM_FracTraced.1.",0.06221215,0.07570406,0.09167433,0.12864425,0.186997,0.27400625,0.3675388,0.4271023,0.495684825
"GM_TPosTest.1.",1.92622125,2.2675615,2.72477,3.833065,5.947265,8.6571125,11.00528,12.326665,13.0884775
"GM_TFatalDeath.1.",2.09200875,2.5665635,3.146182,4.362565,5.871725,7.85331,9.840133,11.142025,11.88755
"GM_TauS.1.",22.345515,23.847795,27.17821,35.850175,49.68045,65.7976,79.66306,83.791025,86.5003025
"GM_rMax.1.",0.0539786675,0.1136653,0.2580799,0.53941675,1.004795,1.452115,1.766212,1.8550155,1.92985875
"GM_TauR.1.",15.96395,17.801235,22.83151,34.3282,49.3367,67.565125,80.88885,89.89821,95.455715
"alpha_Pos.1.",0.813331675,0.85016395,0.9390394,1.0709675,1.244355,1.4122725,1.605909,1.733987,1.811869
"alpha_Death.1.",1.0999895,1.203214,1.373205,1.6257075,1.937735,2.2774225,2.626178,2.793502,3.08972725
"LnPrior",-54.95587475,-53.72969,-52.731243,-50.9247,-49.460585,-47.994445,-46.803123,-46.2228025,-45.77812175
"LnData",-443.247945,-442.591405,-441.25747,-439.6431,-438.11585,-437.02955,-436.24159,-435.610915,-435.273595
"LnPosterior",-494.6623975,-493.61101,-492.18593,-489.96365,-487.8932,-485.9389,-484.37766,-483.527155,-482.717605
