"","2.5%","5%","10%","25%","50%","75%","90%","95%","97.5%"
"iter",42085,46990,54160,77175,118750,156500,183310,191030,196510
"GM_NInit.1.",257.68465,315.45695,404.7207,662.11275,1081.43,1783.265,2911.337,3771.421,4340.5225
"GM_TIsolation.1.",7.158688,7.5149715,7.875624,9.3013075,12.3879,16.059725,18.89977,19.737795,20.14177
"GM_R0.1.",2.061492,2.247684,2.382024,2.71305,3.17138,3.537505,3.86614,4.0544885,4.2265495
"GM_c0.1.",7.33278025,7.8576985,8.685335,10.5662,13.08875,15.884725,17.56342,18.72155,19.2237925
"GM_TLatent.1.",2.2116165,2.5523175,2.850966,3.2734575,3.898835,4.4784675,5.155842,5.435592,5.77097275
"GM_TRecover.1.",5.27632875,5.4444165,5.869307,6.72563,7.795365,9.05126,10.12822,10.739815,11.477895
"GM_IFR.1.",0.0024753175,0.002767753,0.003162218,0.0041094,0.00540006,0.0067987625,0.008662741,0.009587045,0.0105635975
"GM_T50Testing.1.",111.666625,116.36845,122.2365,132.0635,143.391,153.56225,163.061,169.35375,173.70225
"GM_TauTesting.1.",18.4433475,20.468725,22.27917,25.316275,29.01635,33.66705,37.22349,38.725185,40.002075
"GM_TTestingRate.1.",2.94247675,3.5164125,4.100071,5.31702,6.88583,8.94756,10.42896,11.163225,11.4493525
"GM_TContactsTestingRate.1.",1.0366075,1.058276,1.123262,1.294275,1.63911,2.0926825,2.533073,2.7251195,2.84025125
"GM_FAsymp.1.",0.030631125,0.045840655,0.07227292,0.13525,0.2433035,0.368622,0.4754498,0.51275485,0.5360727
"GM_TestingCoverage.1.",0.074796945,0.10677525,0.1598773,0.302261,0.477074,0.66004725,0.8037913,0.86325265,0.900487725
"GM_TestSensitivity.1.",0.604009,0.61453395,0.633987,0.67393725,0.72649,0.780551,0.823541,0.86093945,0.89796555
"GM_ThetaMin.1.",0.00818565975,0.01284021,0.02144553,0.052293875,0.08545765,0.1299605,0.1786022,0.2139904,0.2349446
"GM_TauTheta.1.",15.9523325,16.456085,16.90824,17.90175,18.80185,19.792175,20.59828,21.01139,21.457425
"GM_PwrTheta.1.",2.212432,2.4449535,2.680631,3.29227,3.95378,4.528595,5.119959,5.4081875,5.73689325
"GM_HygienePwr.1.",0.025985145,0.041484455,0.05841283,0.094781875,0.155784,0.236939,0.317959,0.3901988,0.421365625
"GM_FracTraced.1.",0.071919485,0.08969232,0.1125615,0.18244375,0.282723,0.41047475,0.5813159,0.64539935,0.7218703
"GM_TPosTest.1.",2.106158,2.427716,2.89249,3.779825,5.320425,7.1911775,8.611489,9.6736955,10.5301225
"GM_TFatalDeath.1.",2.8719975,3.4500725,4.198033,5.52355,7.37102,9.517965,11.30426,12.35309,13.0536875
"GM_TauS.1.",21.75643,22.75554,24.01372,26.317225,30.20935,34.329725,38.23891,40.43207,42.763715
"GM_rMax.1.",0.514620525,0.53366195,0.5704925,0.6634545,0.7578215,0.877155,0.9737391,1.0202295,1.10560075
"GM_TauR.1.",16.0848675,17.559495,21.04041,27.11405,33.3262,39.186725,44.39023,46.492085,48.71237
"alpha_Pos.1.",1.60878275,1.727067,1.826729,2.03812,2.267615,2.5471925,2.819725,2.9756445,3.267681
"alpha_Death.1.",1.0707825,1.3121525,1.792152,2.800505,5.26453,12.489175,24.14019,30.61757,34.60391
"LnPrior",-55.35415875,-53.8457895,-52.390246,-50.5642025,-48.584825,-46.912575,-45.778559,-45.028876,-44.34696325
"LnData",-478.9889125,-477.882135,-476.81433,-474.620725,-472.838,-471.094125,-469.95686,-469.337175,-468.7086875
"LnPosterior",-528.8554575,-528.14534,-526.57767,-524.08605,-521.46515,-519.490825,-517.66575,-516.95321,-516.43034
