"","2.5%","5%","10%","25%","50%","75%","90%","95%","97.5%"
"iter",42085,46990,54160,77175,118750,156500,183310,191030,196510
"GM_NInit.1.",547.3517,704.3299,899.4194,1343.3,2122.79,3307.615,5155.843,6237.253,7926.06375
"GM_TIsolation.1.",7.40446325,7.6622515,8.168957,9.8515,12.9096,16.44995,19.10578,19.949775,20.4089525
"GM_R0.1.",3.1976185,3.356055,3.550346,3.791555,4.024765,4.263295,4.386529,4.446509,4.47321975
"GM_c0.1.",7.6027845,8.0960085,8.818121,10.66095,12.98575,15.712625,17.69251,18.940395,19.379165
"GM_TLatent.1.",2.0896695,2.1577565,2.323758,2.65352,3.179515,3.81171,4.267673,4.560801,4.89212225
"GM_TRecover.1.",5.1004295,5.1780295,5.292804,5.7556375,6.475345,7.43025,8.543967,9.088169,9.68458425
"GM_IFR.1.",0.00328646825,0.0034844445,0.003875579,0.004961105,0.006410795,0.00760313,0.008940921,0.0096938065,0.0102917625
"GM_T50Testing.1.",116.564925,120.46285,126.3541,135.57,148.701,161.8275,169.8352,174.73065,176.564825
"GM_TauTesting.1.",16.9523575,18.41994,20.90812,25.19295,29.4104,33.352675,36.60837,38.02868,39.20591
"GM_TTestingRate.1.",2.432331,2.7696825,3.389435,4.61396,6.340095,7.9572075,9.46185,10.23363,10.618355
"GM_TContactsTestingRate.1.",1.11512075,1.1933685,1.312517,1.7195875,2.164385,2.54338,2.787531,2.887668,2.936202
"GM_FAsymp.1.",0.0361256875,0.05122493,0.08367825,0.173895,0.293298,0.4320055,0.5040932,0.52657225,0.54148405
"GM_TestingCoverage.1.",0.19865505,0.27759535,0.3506706,0.4640995,0.60547,0.75512425,0.8654735,0.9165578,0.93869685
"GM_TestSensitivity.1.",0.611015075,0.61632125,0.632178,0.67210025,0.7326915,0.78851325,0.8450603,0.87273125,0.89930995
"GM_ThetaMin.1.",0.228822975,0.23549415,0.2479695,0.27605075,0.310953,0.35022825,0.3895017,0.41626165,0.424964575
"GM_TauTheta.1.",17.99395,18.61723,19.09918,19.94705,21.14165,22.18925,23.14994,23.664075,24.512395
"GM_PwrTheta.1.",3.10193425,3.2327215,3.559021,4.0082175,4.696005,5.3624175,5.945667,6.45061,6.91567375
"GM_HygienePwr.1.",0.041541855,0.059055915,0.0871343,0.139088,0.233491,0.339237,0.4514061,0.5194023,0.574407675
"GM_FracTraced.1.",0.05933752,0.070177235,0.08484743,0.11629975,0.1685445,0.24376825,0.3630141,0.4160877,0.458380525
"GM_TPosTest.1.",4.05720975,4.890304,5.690879,7.005355,8.42533,9.65914,10.79681,11.34094,12.160315
"GM_TFatalDeath.1.",7.83907325,8.352304,9.237717,10.55675,11.89005,12.919325,13.5142,13.731505,13.8469225
"GM_TauS.1.",25.65834,29.270865,32.54651,37.3317,42.31385,46.18385,49.38531,51.224105,52.9734075
"GM_rMax.1.",0.3259813,0.34752615,0.3856421,0.4505355,0.5239315,0.60201475,0.6896543,0.73015465,0.751877925
"GM_TauR.1.",23.7128775,27.809385,31.66156,37.14445,44.26115,50.831975,56.18043,59.747105,63.7688275
"alpha_Pos.1.",5.2629605,5.5213305,5.811185,6.380665,7.168485,7.8070525,8.582902,8.9972465,9.3245205
"alpha_Death.1.",2.71974175,2.8635275,3.063471,3.4359925,3.98384,4.5680425,5.233159,5.66459,5.9300645
"LnPrior",-56.8256775,-55.9868645,-54.926588,-53.3047325,-51.731745,-50.469165,-49.40528,-48.7459235,-48.30491375
"LnData",-1039.65295,-1037.96045,-1036.0951,-1033.8335,-1031.6735,-1029.85475,-1028.3215,-1027.5002,-1026.9424
"LnPosterior",-1091.239175,-1089.8541,-1088.386,-1085.96475,-1083.6465,-1081.85125,-1080.0745,-1079.17205,-1078.6229
