"","2.5%","5%","10%","25%","50%","75%","90%","95%","97.5%"
"iter",42085,46990,54160,77175,118750,156500,183310,191030,196510
"GM_NInit.1.",328.713675,418.3668,560.8149,941.89675,1672.76,2909.0825,4233.472,5205.2405,6204.75075
"GM_TIsolation.1.",7.20148425,7.3647755,7.909666,9.570175,13.03045,16.5591,18.87226,19.945395,20.4208675
"GM_R0.1.",2.5724815,2.6911565,2.897074,3.16084,3.53471,3.8488,4.133557,4.2644195,4.36837525
"GM_c0.1.",7.70346725,7.990953,8.907204,10.592275,13.3064,15.871675,18.08283,19.171525,19.44741
"GM_TLatent.1.",2.23083725,2.4289295,2.716915,3.140735,3.78473,4.39329,5.037691,5.446935,5.74661925
"GM_TRecover.1.",5.28563225,5.4585665,5.859994,7.05322,8.582665,10.672625,13.0859,14.334785,15.0009925
"GM_IFR.1.",0.00259165975,0.0028234655,0.003164556,0.00393358,0.00493556,0.005935605,0.007247377,0.007957179,0.00898379475
"GM_T50Testing.1.",124.83495,131.2238,137.7739,148.79975,161.7155,170.09325,176.4972,178.08305,178.93445
"GM_TauTesting.1.",22.3480525,23.29016,24.8718,28.206725,32.11965,35.652625,38.51229,39.989355,40.9491575
"GM_TTestingRate.1.",2.69169775,3.441735,3.947887,5.120545,6.95486,8.4858675,9.685386,10.43393,11.13106
"GM_TContactsTestingRate.1.",1.05464725,1.162595,1.284819,1.5918325,1.966645,2.36536,2.733806,2.8211665,2.9465855
"GM_FAsymp.1.",0.0372645075,0.065859395,0.08436014,0.16859025,0.2827765,0.38913825,0.4765778,0.51038575,0.53154465
"GM_TestingCoverage.1.",0.138791525,0.17280975,0.2314414,0.3747915,0.525268,0.67965325,0.8094344,0.85829835,0.8897477
"GM_TestSensitivity.1.",0.609959,0.61568725,0.6287233,0.67387625,0.727552,0.78903075,0.8378879,0.87744475,0.8975865
"GM_ThetaMin.1.",0.140116275,0.16499945,0.2005865,0.2483185,0.300086,0.35673475,0.4064146,0.43543355,0.453993225
"GM_TauTheta.1.",15.9529625,16.192815,16.80113,17.7305,18.77835,19.7399,20.70694,21.265675,21.6484225
"GM_PwrTheta.1.",2.4898725,2.680274,2.98229,3.5349725,4.066715,4.6975,5.341139,5.68594,5.969414
"GM_HygienePwr.1.",0.059221875,0.09090545,0.1327499,0.22966,0.3553,0.529221,0.6521148,0.73874555,0.799640449999999
"GM_FracTraced.1.",0.0824854925,0.098714225,0.1155948,0.17187525,0.2555505,0.37424175,0.4941536,0.59117185,0.669187875
"GM_TPosTest.1.",1.90697325,2.5285475,3.203826,4.3984975,6.377905,8.0471125,10.08806,11.090515,12.0345925
"GM_TFatalDeath.1.",3.56807325,4.3756385,5.463603,6.94161,9.223265,10.989175,12.30922,12.9837,13.320925
"GM_TauS.1.",19.4843175,23.84514,28.66106,37.420525,45.59385,51.54895,55.76567,58.25967,60.084945
"GM_rMax.1.",0.478312075,0.5178442,0.5738641,0.6706745,0.7944065,0.91695725,1.020705,1.1013455,1.13768025
"GM_TauR.1.",2.32345225,4.4849985,8.771157,16.74665,28.53155,43.225125,58.62998,69.48939,73.4767575
"alpha_Pos.1.",2.4821625,2.601736,2.742761,3.0508725,3.37952,3.75535,4.186002,4.471339,4.705828
"alpha_Death.1.",1.42338975,1.665976,1.825229,2.15548,2.61274,3.3236225,4.30434,5.105854,5.85535625
"LnPrior",-55.76932225,-54.9797235,-53.931552,-52.364395,-50.71673,-49.1278775,-48.093895,-47.363225,-46.80823325
"LnData",-910.5807,-909.67016,-908.44129,-906.386975,-904.46195,-902.80695,-901.43072,-900.502705,-900.0199625
"LnPosterior",-962.42077,-961.65359,-960.14152,-957.51605,-955.31875,-953.2667,-951.46921,-950.644465,-950.2598825
