Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_T50Testing	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_FAsymp	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_Pos	alpha_Death	NInit_1.1
10	1353.87	13.7572	2.56665	14.6146	4.65076	17.3857	0.0197249	96.5047	10.9594	8.79854	1.20551	0.472736	0.267178	0.688801	0.466492	16.9677	8.04944	0.1049	0.5626	8.27549	3.02371	31.6141	0.642198	34.5621	2.59313	0.139662	1353.87
11	616.043	13.4746	2.32519	14.1173	5.2303	16.4928	0.00497705	91.7463	8.80154	6.65575	1.55269	0.326485	0.684659	0.621769	0.546654	18.1271	4.25576	0.120241	0.473066	2.27943	7.81965	29.9809	0.333188	86.6763	13.029	1.39331	616.043
12	1822.9	10.8523	3.19241	12.9101	5.50046	12.3107	0.00667404	85.5508	10.1724	3.45708	1.8225	0.346102	0.598247	0.6891	0.689006	17.3901	5.71911	0.532433	0.124208	5.95947	8.75391	41.1768	0.47196	40.0191	0.652468	0.73134	1822.9
13	27.1269	8.89351	2.64428	8.87706	3.74899	9.4944	0.0129062	98.3781	8.0323	3.71852	1.41512	0.565764	0.921078	0.695723	0.329571	17.1556	4.38172	0.466883	0.332156	11.0452	12.9896	41.4565	0.65671	30.1642	18.0752	9.40504	27.1269
14	475.174	8.33564	2.87602	16.7376	3.04451	7.52571	0.00482277	79.9305	2.48221	9.46224	1.87749	0.0447411	0.393609	0.726597	0.389693	16.4674	3.18153	0.238944	0.155589	6.55147	4.49632	50.508	0.545964	26.7125	7.34539	12.1626	475.174
15	2289.95	11.0022	2.1049	11.2136	4.71952	9.38154	0.00394387	73.5917	7.69331	3.53892	1.29979	0.325451	0.541876	0.662943	0.428747	13.5096	5.00327	0.535779	0.369485	5.3534	3.03717	51.2557	0.247531	49.2025	1.39417	0.481979	2289.95
16	139.616	16.0882	3.80846	14.7346	4.30946	23.34	0.00528466	64.5933	8.86617	5.02462	1.30729	0.147822	0.175762	0.687772	0.205939	16.6883	7.32524	0.219443	0.566742	11.5105	6.79869	32.0416	0.294401	49.1493	0.781811	4.80405	139.616
17	4180.36	15.0209	3.30467	9.77343	6.07291	16.2289	0.00493097	83.9125	9.27507	10.9462	2.09293	0.223068	0.574248	0.731887	0.177654	18.8865	5.20756	0.67796	0.080505	1.10231	5.40654	26.868	0.644656	34.779	5.06934	1.71161	4180.36
18	4483.63	10.6773	4.25924	9.7484	5.59166	21.7845	0.0162853	101.299	10.1966	9.51318	1.34205	0.425277	0.711029	0.627981	0.575171	17.8827	6.49835	0.452089	0.144641	1.9208	1.72866	40.6773	0.782209	46.833	1.69905	0.129611	4483.63
19	9.01796	15.3582	3.93831	15.367	5.75731	19.376	0.0520905	76.1818	8.44965	5.02687	2.11717	0.193042	0.342453	0.65015	0.320453	17.5057	4.51128	0.434221	0.282099	2.52003	2.91261	26.3826	0.540041	35.1552	23.2832	38.3383	9.01796
20	33.8093	20.4878	2.02115	18.0606	3.01286	7.91822	0.01079	81.4706	3.17778	11.1003	2.32594	0.309478	0.220434	0.716073	0.373262	20.8434	1.69307	0.106348	0.123042	5.12442	2.8392	41.3784	0.458631	74.0341	6.69211	2.24778	33.8093
21	28.4336	18.5505	3.83877	11.8441	3.75829	9.36215	0.00874581	62.6377	10.5651	11.1198	2.01551	0.13241	0.47808	0.600003	0.444044	18.0322	3.67051	0.409582	0.199954	2.34424	9.64254	66.9233	0.721613	62.4641	5.52339	0.18479	28.4336
22	13.5171	12.196	2.97498	18.2114	4.42595	8.21724	0.00766937	83.9992	7.00773	6.07211	2.61406	0.296603	0.115911	0.735392	0.162218	19.301	3.29375	0.25451	0.899186	5.18771	3.69753	60.4516	0.20164	68.7855	37.179	15.956	13.5171
23	75.3249	19.5992	3.76305	19.3453	4.4182	8.3935	0.00595093	70.7543	7.44567	6.12776	2.50279	0.343737	0.424271	0.79884	0.424239	15.1185	5.61551	0.119554	0.170094	7.5487	5.83003	40.7482	0.70725	50.8375	0.181671	9.18124	75.3249
24	94.9802	14.1857	3.41424	13.0334	4.72352	7.53352	0.0029857	91.3246	7.69109	8.08002	1.82461	0.530981	0.662525	0.682091	0.290504	15.7508	3.90122	0.175763	0.48205	5.43424	12.5446	39.4324	0.636991	57.1193	0.597974	5.88883	94.9802
25	3686.81	15.0325	3.61917	10.7885	4.59465	6.67848	0.0323625	74.0494	8.57096	10.1127	2.36422	0.386261	0.118704	0.748303	0.189147	18.2298	3.59531	0.362947	0.161039	4.17126	6.8212	35.6721	0.647924	66.0812	24.0812	2.34389	3686.81
26	1882.42	8.81873	2.65321	11.1655	5.59494	11.2093	0.00465203	89.6038	10.2657	8.91417	1.10953	0.558682	0.69351	0.61922	0.0954419	18.6186	6.00626	0.399618	0.230358	13.9814	5.04426	62.5416	0.459913	57.4559	21.4345	25.8058	1882.42
27	611.273	19.0121	3.79475	14.6108	4.47659	12.1527	0.00717085	87.9065	7.94814	9.90346	2.67432	0.132454	0.564534	0.720624	0.449028	15.7015	5.66873	0.466404	0.333263	7.75175	5.49913	41.8408	0.673467	38.3777	0.149331	16.2076	611.273
28	3734.93	9.35118	3.44143	19.8313	4.39605	5.44432	0.0223118	65.1626	7.65673	6.5845	2.79988	0.503312	0.0421955	0.70564	0.685303	17.1659	5.71633	0.208742	0.151454	1.90496	5.25353	29.802	0.813771	81.4852	6.2792	18.0366	3734.93
29	4495.36	16.0601	2.92739	11.1812	5.27633	8.18993	0.0105626	86.3802	8.13774	5.02105	2.23523	0.1533	0.809997	0.726435	0.424618	17.3534	2.09458	0.102738	0.14092	3.05384	4.34163	41.1229	0.799448	65.5539	0.285709	18.1781	4495.36
30	5136.24	8.24921	3.23668	16.6951	4.93108	15.4539	0.0188829	73.2132	7.62143	11.0322	1.17865	0.18178	0.678572	0.693461	0.277232	18.6472	5.52114	0.189605	0.476308	8.1173	3.96892	32.1566	0.739372	49.0946	0.323438	11.8125	5136.24
31	1014.77	11.9132	2.5431	14.8671	4.05148	10.0653	0.0198385	90.1126	13.9182	9.05964	1.91412	0.535984	0.616466	0.630656	0.679963	15.889	6.94723	0.660044	0.06471	2.02906	6.0238	30.7031	0.521564	60.9051	2.39142	21.1084	1014.77
32	1645.1	20.4255	3.32465	8.33446	3.82249	10.0497	0.00726321	91.8228	3.88934	6.43882	2.44104	0.0706262	0.374956	0.772737	0.457944	15.32	5.90797	0.415352	0.510307	8.12031	7.65815	26.9665	0.761908	76.6038	0.793166	0.175226	1645.1
33	745.142	11.2012	2.01204	17.6173	2.92972	11.5944	0.019687	97.3351	10.5661	6.01112	2.50058	0.244104	0.228806	0.719916	0.533571	19.6586	3.84246	0.570513	0.22071	12.0371	2.58903	40.853	0.859032	50.1452	15.3899	3.82423	745.142
34	4855.25	17.4339	4.41963	14.6311	3.9788	7.10719	0.0250511	72.2674	5.53478	7.26976	1.93657	0.231505	0.519881	0.695202	0.702368	18.6621	3.17163	0.105245	0.0935141	3.56719	2.65302	34.8509	0.386174	36.1413	37.7417	35.3218	4855.25
35	339.522	7.7838	2.8758	15.0064	5.59012	8.42417	0.0159378	62.5912	12.0833	4.7221	1.1424	0.344937	0.605109	0.782357	0.0810411	14.6152	2.59331	0.23871	0.983403	9.32021	6.19025	41.8613	0.675593	44.6135	3.1666	2.03338	339.522
36	45.078	19.4927	3.32612	17.7023	4.35402	12.2651	0.00893254	64.7771	11.1589	5.21727	1.99667	0.0498816	0.571112	0.729422	0.583731	17.4428	3.94419	0.243136	0.229274	1.49363	9.50961	50.9366	0.526009	77.3308	26.2386	0.344777	45.078
37	1075.53	13.3485	2.58752	19.4766	4.17286	15.0082	0.0141279	83.7307	6.972	4.24889	1.99389	0.141826	0.467499	0.87771	0.341525	18.1337	3.42916	0.369393	0.417408	8.88304	6.35673	40.667	0.478127	90.6919	7.04557	21.8605	1075.53
38	4513.59	8.04122	3.75901	14.6267	3.97902	14.82	0.0148668	100.805	9.69953	9.3288	2.31871	0.276802	0.329587	0.835283	0.39526	19.9764	4.37386	0.289967	0.418251	3.99327	3.44585	40.0008	0.484648	23.7729	5.30686	25.2395	4513.59
39	315.269	9.8291	2.44887	11.0559	2.79289	10.47	0.0155414	81.7621	8.34806	7.18471	1.89619	0.0560414	0.0861092	0.698707	0.682315	19.023	4.26555	0.522328	0.644623	4.89738	3.43623	43.3405	0.572994	65.8808	0.937427	16.615	315.269
40	493.4	20.9605	3.38095	8.37432	4.5036	6.87639	0.0191778	81.5246	9.75143	9.9555	2.26403	0.0671632	0.226136	0.784038	0.35072	18.0361	6.62672	0.228796	0.400278	10.7773	7.16719	69.3297	0.319733	82.8325	4.31272	0.128341	493.4
41	785.154	19.872	1.98386	9.17712	5.44777	7.28975	0.0135647	68.1472	3.47263	6.29099	2.44212	0.538924	0.692795	0.89626	0.355256	17.7373	9.18482	0.268577	0.202406	2.64811	4.61265	32.1005	0.25592	65.7543	1.46983	2.22018	785.154
42	265.15	11.7686	1.82815	11.2042	3.53744	6.50227	0.0298045	95.3651	10.6673	10.5662	2.92221	0.569985	0.963421	0.851763	0.254977	17.9015	1.0173	0.0760989	0.188398	10.1264	1.62487	21.3954	0.454239	50.4183	0.144789	0.357742	265.15
43	102.176	8.16813	3.04556	17.7057	3.41726	5.50672	0.0217318	100.934	7.3213	10.8935	2.08287	0.398991	0.802502	0.733453	0.094656	17.8926	1.69459	0.42217	0.208988	2.67076	5.62347	30.258	0.54071	61.4483	0.488677	1.66891	102.176
44	3137.12	12.8168	3.08122	19.6607	5.43989	11.6922	0.00564772	68.6466	5.02812	6.29527	1.68395	0.425535	0.646824	0.770681	0.132476	19.2272	5.27131	0.386351	0.492971	10.1865	2.05534	24.7597	0.745336	78.7399	6.1422	36.6692	3137.12
45	467.727	18.052	2.48615	10.2531	4.52051	9.61384	0.00769821	65.5412	6.38639	4.81525	2.78867	0.535127	0.579112	0.753034	0.466258	19.2463	6.77763	0.0800092	0.374654	3.26436	2.08008	42.5838	0.862037	40.087	27.5342	1.17374	467.727
46	42.2272	9.9222	1.87114	16.0371	4.53302	9.69038	0.00220555	98.3706	2.88059	2.97364	2.14312	0.46079	0.358856	0.701521	0.426377	16.7466	4.72228	0.0953192	0.298503	13.3797	4.51527	32.6846	0.519217	53.4589	2.85045	1.45339	42.2272
47	551.126	14.8329	2.95679	8.45445	2.46887	7.88311	0.00218951	61.2192	8.5352	7.44519	1.22564	0.26041	0.472441	0.809765	0.433003	16.0202	7.24065	0.617712	0.169586	6.43488	4.92164	25.4108	0.153226	53.4399	13.7258	3.80387	551.126
48	728.922	9.91184	3.01148	11.4185	2.93804	6.56277	0.016834	96.1366	8.12058	7.44406	1.76132	0.302071	0.874558	0.653988	0.511216	17.5254	4.23137	0.282498	0.136588	12.2598	4.33638	34.734	0.746949	17.7039	1.89131	9.38101	728.922
49	7241.34	16.3174	3.4663	14.0692	3.90039	13.5121	0.0164312	86.33	1.58072	6.50737	2.73745	0.247854	0.157644	0.605318	0.026626	16.182	8.28346	0.323306	0.305613	5.17934	5.64294	47.7608	0.862749	22.6869	1.73986	4.19725	7241.34
50	730.094	19.067	2.85228	13.4321	3.33335	12.6017	0.00594201	78.2905	8.01738	8.75175	2.64191	0.186883	0.876535	0.808598	0.733598	17.4786	5.4263	0.263302	0.363744	3.65191	2.02961	22.8624	0.755201	43.0476	0.411322	0.150844	730.094
51	2.84872	8.17004	1.89159	16.494	4.30093	8.95372	0.00560046	75.6873	6.71465	10.6483	2.60739	0.324748	0.178331	0.71898	0.55933	17.6513	4.75903	0.142025	0.411103	4.05765	7.92599	32.4185	0.492559	80.5361	1.92625	0.183673	2.84872
52	1.98801	8.74985	2.71137	12.3834	6.56998	16.7891	0.0108284	81.5995	10.0095	8.74154	1.25515	0.174369	0.666	0.758101	0.697321	15.5459	5.78667	0.20372	0.0987535	5.61565	6.13158	43.9005	0.210652	29.5506	19.1585	0.121343	1.98801
53	467.067	14.3295	1.90523	7.92865	2.75909	8.14584	0.00455676	63.6998	9.62286	5.99879	2.42759	0.258634	0.437341	0.844156	0.44993	20.7358	5.67042	0.371981	0.175903	10.3244	3.02019	64.0116	0.328423	71.796	18.2436	9.87998	467.067
54	57.3134	12.0738	3.29029	8.22975	2.68314	13.8904	0.00900564	90.1211	9.28312	3.1079	1.47573	0.51082	0.485913	0.712485	0.493707	19.2169	3.27228	0.618532	0.20906	7.03609	5.00366	45.2867	0.941378	80.9941	3.62616	4.6541	57.3134
55	514.657	15.6842	4.19545	14.138	4.90981	14.9051	0.00487018	83.297	3.80874	8.74273	1.12262	0.505548	0.326269	0.687569	0.740096	19.0976	6.02109	0.637266	0.123937	2.63785	4.79402	25.4678	0.243386	18.3229	0.113494	0.1606	514.657
56	1400.19	19.5529	3.38828	11.6384	4.90536	6.78627	0.0190213	72.1795	12.4469	2.81802	1.17148	0.471638	0.777519	0.69424	0.280305	18.1912	2.94894	0.511284	0.48119	6.29625	11.7276	42.788	0.564583	15.3681	16.4387	2.5783	1400.19
57	544.128	20.1835	1.52847	9.1793	4.49969	11.9525	0.00611545	65.8818	7.5556	9.72738	2.15092	0.203633	0.578516	0.676661	0.517858	20.5841	1.49923	0.468777	0.223153	4.08962	11.087	41.6338	0.187387	65.3862	0.336341	2.35786	544.128
58	967.28	9.16833	1.94315	9.773	4.64117	6.48842	0.0181186	78.009	4.94863	9.99733	2.9797	0.366079	0.559183	0.87113	0.780748	17.7423	5.7825	0.557529	0.122243	9.37082	5.30107	40.6096	1.0591	53.6245	5.89966	33.5059	967.28
59	2122.25	7.24648	2.43451	10.2189	4.42734	9.19383	0.00756518	74.5261	7.76681	8.1025	1.54699	0.490195	0.346418	0.811188	0.415054	18.6248	1.06056	0.350006	0.0737936	3.70333	3.2341	40.9075	0.729165	82.5726	0.115482	10.4412	2122.25
60	2013.95	17.0103	3.27498	15.9671	3.798	17.9904	0.00418804	82.2803	7.12045	8.34417	2.09115	0.0684206	0.385973	0.606191	0.130093	16.4523	7.80779	0.280375	0.128558	3.29688	2.98766	33.7887	0.722966	78.7889	1.30216	8.22085	2013.95
61	3054.36	14.4888	3.31974	11.6238	3.63452	6.79086	0.0115723	75.5343	5.17055	9.91309	1.42823	0.204929	0.709489	0.67574	0.211554	22.1183	2.7104	0.331714	0.53523	5.18589	5.21891	22.9107	0.286269	89.4758	0.412265	1.94534	3054.36
62	8847.58	16.1879	4.48691	9.6258	3.10167	19.9763	0.00243431	71.0062	7.23264	7.59904	2.90302	0.463658	0.41022	0.702798	0.480172	17.3869	4.05046	0.673128	0.628742	5.24407	6.32616	43.958	0.162319	76.9771	0.360277	0.970015	8847.58
63	1097.19	15.3351	3.42461	14.5097	3.48046	12.9845	0.0141334	94.339	9.22488	9.01735	2.5074	0.431194	0.680114	0.744265	0.502733	18.0094	6.96624	0.564983	0.0996766	4.78865	8.63828	47.0121	0.636874	73.3251	5.12957	3.80564	1097.19
64	337.902	8.32513	2.97677	16.2564	3.38347	6.97076	0.00477459	86.2292	9.66663	8.60588	2.51124	0.538857	0.414875	0.798405	0.0224225	17.6558	6.30298	0.359941	0.310766	3.58372	6.63463	27.3341	0.554516	44.5524	4.02425	15.6584	337.902
65	123.509	7.20115	2.87756	10.6537	3.75056	5.98214	0.00605012	74.7573	8.66888	3.86217	2.68066	0.369866	0.888042	0.775774	0.290214	18.0207	8.58075	0.176578	0.112745	6.30739	12.5059	40.1716	0.501005	57.9386	0.430917	4.09933	123.509
66	102.543	13.4465	3.97511	7.65798	4.2066	10.2788	0.00846835	89.7065	13.5358	9.60162	1.78276	0.0986167	0.656416	0.703528	0.618536	17.1059	5.92504	0.236477	0.211194	5.7422	3.59018	28.9286	0.494276	60.8414	1.07103	4.00303	102.543
67	6166.3	7.90478	2.1361	13.036	5.46272	6.16761	0.0036674	97.2778	9.89833	2.80456	1.48864	0.284018	0.0392138	0.606319	0.426914	19.2271	2.50125	0.112533	0.380541	10.1292	3.01479	43.6719	0.357968	87.2632	2.17821	26.6773	6166.3
68	5651.46	15.4775	3.18653	7.52516	5.03786	21.9299	0.00660184	61.448	10.1732	5.2595	1.39761	0.258083	0.707074	0.657245	0.54674	15.9907	7.17138	0.461853	0.0788772	2.03193	7.86793	37.5069	0.677856	66.3749	1.01226	0.59408	5651.46
69	194.959	15.0114	2.70187	9.72091	5.10953	14.6469	0.0186496	86.6437	3.73244	11.0108	1.24539	0.0720534	0.688224	0.781979	0.604796	17.8217	4.52367	0.520203	0.328914	3.03155	3.05576	42.365	0.35353	42.9394	0.250366	1.4311	194.959
70	2346.72	18.8315	3.61671	11.3434	3.7524	9.32516	0.0139359	95.9655	5.26682	3.42901	1.28954	0.289033	0.731588	0.659549	0.426817	19.1791	5.58742	0.393328	0.3449	3.2909	13.951	53.7736	0.830685	81.9055	2.89247	2.00374	2346.72
71	4392.78	13.6137	2.64754	11.1219	5.83582	5.36226	0.00488467	64.325	7.9249	5.51391	2.34411	0.220094	0.490176	0.792955	0.460628	16.6951	3.64533	0.0608134	0.170661	1.22246	7.39354	32.28	0.669139	32.049	0.134981	1.51098	4392.78
72	1173.44	20.3321	2.91634	12.4464	5.23335	7.61618	0.00371171	83.6736	4.47739	9.65226	1.27187	0.474762	0.709875	0.6506	0.357447	17.2276	6.08915	0.295162	0.139806	1.87141	6.2059	35.8872	0.794908	81.3273	0.161754	0.117292	1173.44
73	7.9485	16.8848	3.00513	17.9606	3.09419	6.54954	0.00491964	68.0103	7.16012	9.81526	2.34132	0.256843	0.885424	0.651237	0.686486	16.9766	5.08123	0.812826	0.188804	5.92275	4.93008	23.3161	0.954301	92.7865	21.3494	9.98879	7.9485
74	919.647	10.9917	2.85577	15.4306	3.08953	10.5708	0.00541481	96.2401	8.78683	10.9901	1.39029	0.178076	0.30168	0.647932	0.426257	16.4415	2.5176	0.359325	0.322899	6.11965	3.40499	28.9948	0.578495	29.1215	0.105105	5.0595	919.647
75	991.966	13.0178	4.19293	15.6466	2.56209	5.94003	0.0188196	102.673	12.2543	5.33268	1.56376	0.23143	0.555841	0.672955	0.391042	15.6713	4.49113	0.419773	0.101337	7.02266	8.03587	41.0627	0.689226	104.694	0.286518	11.9402	991.966
76	9250.61	12.8574	2.37023	17.3771	4.74181	11.3041	0.00892774	68.2035	3.04976	11.6752	2.89082	0.136736	0.529178	0.653112	0.485117	22.4011	4.45508	0.632323	0.209676	13.2539	5.14476	36.3552	0.665663	35.2384	2.14995	0.646111	9250.61
77	503.68	15.1431	3.67355	12.4545	4.71374	12.416	0.0167757	93	2.82408	9.87094	1.65808	0.104434	0.21913	0.640369	0.123964	17.4979	5.99631	0.586779	0.2795	3.91266	5.33625	42.2741	0.495529	39.4148	7.99956	0.20645	503.68
78	437.411	11.4172	2.81058	19.4408	4.36055	7.5469	0.00458656	73.3586	8.64423	5.85008	2.79073	0.490827	0.0824143	0.835486	0.420333	17.6978	8.98955	0.342022	0.349373	5.91937	1.65768	39.9854	0.796748	21.1396	0.147727	2.74504	437.411
79	640.021	15.9625	2.00233	12.2522	6.21698	7.34487	0.0106256	84.8345	6.33019	7.45334	1.72871	0.289429	0.353528	0.727412	0.73867	19.0488	6.11865	0.465741	0.103745	7.53996	7.56356	34.1622	0.750277	74.4737	0.261828	0.106337	640.021
80	46.976	18.8777	2.35676	19.3192	3.54222	12.242	0.016764	71.2997	5.67084	8.34347	1.8812	0.486684	0.307257	0.67664	0.507556	17.2265	4.24854	0.684946	0.569423	11.7271	4.49172	67.6048	0.614469	47.1404	11.9959	7.45407	46.976
81	352.267	9.54387	2.49984	15.2529	3.64371	8.86214	0.00876124	97.1972	4.46614	4.44026	1.7116	0.394382	0.229165	0.842539	0.247142	19.744	4.98573	0.391536	0.4494	12.3463	9.96058	48.2658	0.282489	87.1189	15.0091	0.652328	352.267
82	113.861	10.2543	3.68721	11.2099	3.02794	25.7502	0.00155024	64.5683	4.34809	9.29726	1.69178	0.14564	0.389692	0.648714	0.581331	17.9273	6.62471	0.0559801	0.144131	4.83655	7.59643	29.7921	0.505352	39.4214	8.43103	1.79136	113.861
83	123.75	14.8781	3.56813	19.8126	3.70098	6.94925	0.0101429	72.6386	4.30921	6.35174	2.20648	0.252716	0.820326	0.726369	0.663328	17.1441	6.3323	0.371114	0.337332	11.2311	6.03238	30.3928	0.724159	53.9938	1.7718	4.84744	123.75
84	2948.31	17.6204	3.27028	13.7958	4.50742	8.79455	0.0143874	89.2989	11.3602	6.35261	2.48032	0.343873	0.511441	0.722841	0.688745	17.2097	3.88232	0.190883	0.475528	7.44862	1.94747	51.0099	0.600555	45.8927	0.2971	2.40484	2948.31
85	246.864	11.3107	2.99175	7.06983	2.76507	14.9566	0.00612763	86.2681	6.39456	9.38985	1.33249	0.569757	0.459895	0.671831	0.364922	17.2927	4.58944	0.439067	0.0810859	6.62771	6.38237	40.4557	0.764024	30.7189	0.451903	0.105037	246.864
86	477.823	9.01525	3.19854	8.67212	2.05798	5.25911	0.012812	74.3923	5.79818	9.64082	1.86963	0.29509	0.328363	0.854706	0.441187	19.8653	5.02269	0.420533	0.449392	13.7223	5.37125	57.7836	0.4441	43.7059	0.129639	0.289433	477.823
87	3.27661	19.2856	1.92427	12.518	3.37259	8.9136	0.00993465	65.2019	8.28887	6.64697	1.44851	0.105578	0.60577	0.647898	0.0703518	17.4302	3.46493	0.743442	0.435086	6.84849	8.14215	42.2344	0.236322	69.5033	0.221587	23.8722	3.27661
88	613.4	14.6141	2.59229	16.3105	3.14778	8.1203	0.0196341	89.6697	5.49036	10.0924	1.6084	0.487049	0.419043	0.792345	0.0959449	17.4268	3.60555	0.332083	0.446153	7.76457	7.85935	52.1549	0.729254	98.3313	2.29859	14.623	613.4
89	30.5159	9.19187	2.81631	15.1944	3.93633	10.1638	0.00419882	67.4797	8.2527	4.95419	1.66877	0.29457	0.44412	0.777665	0.536756	18.1499	7.07608	0.133236	0.505676	11.3406	3.13626	34.4073	0.713501	30.9637	5.08582	3.23023	30.5159
90	9877.68	8.61307	1.7806	13.0282	5.58846	13.1463	0.00900203	85.0193	8.44025	4.189	2.1702	0.203295	0.650506	0.695659	0.0878592	17.7988	4.0081	0.453669	0.163188	12.6114	11.5596	58.3096	0.264928	72.0753	3.1419	2.48935	9877.68
91	1680.82	11.8597	3.07665	15.0906	3.6841	19.8601	0.0230656	70.2863	10.5058	4.81524	1.43245	0.322807	0.0649482	0.667481	0.193973	17.1923	9.75172	0.482586	0.257296	3.35053	1.83981	60.5833	0.542125	48.7429	0.210974	0.399133	1680.82
92	655.894	14.4764	4.43401	14.249	2.13637	7.9844	0.0123597	72.8794	3.00301	9.60421	1.96258	0.333819	0.178408	0.866649	0.422446	17.5427	3.9635	0.619969	0.107062	4.00351	10.2061	31.5417	0.181706	60.3549	6.40939	1.33022	655.894
93	31.4949	13.0488	3.09491	13.1514	3.24615	7.3222	0.0238672	85.4601	1.76947	8.75523	1.18985	0.0557504	0.328177	0.643911	0.300168	18.44	3.55164	0.174203	0.146472	12.3911	3.01264	31.5564	0.843521	74.169	1.92491	0.256104	31.4949
94	148.226	18.9079	2.38065	13.2749	4.08885	17.0082	0.00818015	81.3152	5.87966	9.44394	1.89085	0.217682	0.252373	0.671744	0.950829	17.9669	3.69675	0.537278	0.261196	7.66155	11.4615	26.6184	0.419533	61.3056	0.136725	1.64366	148.226
95	298.227	19.9189	3.76569	19.4145	2.32538	5.4522	0.0184336	73.3666	6.32067	8.80154	2.42701	0.236699	0.85093	0.76451	0.693292	21.2684	1.70524	0.352168	0.485454	4.15751	7.9953	29.8877	0.271634	78.1331	16.0791	1.92346	298.227
96	1117.77	18.6734	2.4306	17.8045	3.96083	6.88324	0.0184898	79.594	7.75328	7.87837	1.41146	0.128592	0.483832	0.814057	0.580241	19.3212	4.50746	0.709272	0.130631	4.9791	2.97029	39.3554	0.512944	52.0347	15.8113	1.00592	1117.77
97	3157.3	20.75	3.03988	10.4549	3.57512	6.24758	0.0104049	70.466	4.89898	11.4113	1.62834	0.518898	0.670341	0.724332	0.389784	20.4494	6.47219	0.224491	0.272932	7.04027	2.73703	31.2885	0.663857	27.2782	11.0206	14.7207	3157.3
