"","2.5%","5%","10%","25%","50%","75%","90%","95%","97.5%"
"iter",42085,46990,54160,77175,118750,156500,183310,191030,196510
"GM_NInit.1.",744.518525,885.8373,1273.903,2030.8525,3068.57,4765.175,6213.428,7714.1105,8389.4075
"GM_TIsolation.1.",7.333701,7.537402,7.936542,9.44616,12.50245,16.376,18.75251,19.839855,20.289
"GM_R0.1.",2.90106775,2.991135,3.165146,3.4172975,3.77309,4.06754,4.290002,4.3705605,4.46453
"GM_c0.1.",7.45598325,7.971633,8.91567,10.77045,13.3339,15.695375,17.3767,18.65106,19.0211075
"GM_TLatent.1.",2.2097235,2.3598045,2.605813,3.0695625,3.74481,4.3760375,4.901058,5.1979365,5.50903475
"GM_TRecover.1.",5.05382025,5.093754,5.225711,5.6063625,6.248945,6.8254075,7.604254,7.9701015,8.27245175
"GM_IFR.1.",0.006420137,0.0076826975,0.00818053,0.00931206,0.0109956,0.01246185,0.01401974,0.015090895,0.0157265825
"GM_TStartTesting.1.",108.9115,109.76685,111.0595,113.138,115.5675,118.23525,120.1599,120.82995,122.242575
"GM_TauTesting.1.",11.43162,11.81616,12.32391,12.824575,13.36375,13.693475,13.87259,13.949765,13.9703175
"GM_TTestingRate.1.",4.33762925,5.0860595,5.668528,6.94901,8.40387,9.8289875,11.102,11.463635,11.63856
"GM_TContactsTestingRate.1.",1.041664,1.074842,1.164149,1.41091,1.788205,2.273805,2.649749,2.8083745,2.897937
"GM_TestingCoverage.1.",0.206960375,0.2194206,0.2450495,0.3109965,0.406163,0.519839,0.62325,0.6744073,0.71337945
"GM_TestSensitivity.1.",0.60730045,0.6123886,0.624207,0.65812725,0.7067405,0.7722,0.8261689,0.8651321,0.8904432
"GM_ThetaMin.1.",0.223508025,0.23260015,0.2494498,0.28086475,0.31658,0.3549765,0.388416,0.4050022,0.415553175
"GM_TauTheta.1.",16.01813,16.34639,16.77721,17.445575,18.14535,18.749475,19.07498,19.18502,19.2416175
"GM_PwrTheta.1.",3.7076375,3.8281165,3.9646,4.34438,4.89618,5.504055,6.112604,6.3393205,6.448166
"GM_HygienePwr.1.",0.0559776025,0.07163198,0.1021398,0.16940625,0.2615635,0.38814725,0.4981125,0.5866737,0.642189625
"GM_FracTraced.1.",0.0742705525,0.08250068,0.09628517,0.127665,0.1768225,0.22658775,0.2885897,0.3280231,0.362701975
"GM_TPosTest.1.",1.18687625,1.3188035,1.614462,2.21267,3.15156,4.281575,5.279621,5.905714,6.543279
"GM_TFatalDeath.1.",8.77063425,9.0817715,9.308744,9.9751425,10.58635,11.16265,11.77208,12.113835,12.4142625
"GM_TauS.1.",43.927335,45.926095,48.63305,51.906825,55.8536,59.59165,62.34369,63.52835,63.921745
"GM_rMax.1.",0.4805529,0.50997145,0.5680772,0.64893725,0.7459725,0.8343845,0.8933114,0.91637845,0.93274545
"GM_TauR.1.",41.383495,43.39935,46.39085,52.412775,59.25885,64.6317,70.15749,71.408665,72.3171225
"alpha_Pos.1.",4.00259675,4.006264,4.01283,4.0355775,4.096845,4.1878375,4.316148,4.398063,4.5029535
"alpha_Death.1.",8.00154375,8.0028075,8.006207,8.01867,8.04593,8.0881425,8.14816,8.186841,8.220014
"LnPrior",-54.58116225,-54.0320445,-53.329391,-52.1942175,-51.022945,-49.86169,-48.825947,-48.347601,-47.84129425
"LnData",-1432.79665,-1431.534,-1430.4911,-1428.253,-1426.2955,-1424.70625,-1422.9289,-1422.27605,-1421.499075
"LnPosterior",-1484.10465,-1482.74285,-1481.3121,-1479.30575,-1477.432,-1475.49075,-1474.0869,-1473.0816,-1472.492125
