"","2.5%","5%","10%","25%","50%","75%","90%","95%","97.5%"
"iter",42085,46990,54160,77175,118750,156500,183310,191030,196510
"GM_NInit.1.",46.0111425,60.013995,86.2679,154.52275,347.949,815.01925,1557.461,2122.42649999999,3018.97075
"GM_TIsolation.1.",7.32779575,7.6149855,8.284928,9.775845,12.6747,16.2537,18.47692,19.85113,20.3444475
"GM_R0.1.",2.064593,2.2420785,2.390072,2.7152275,3.09968,3.560405,3.927321,4.116118,4.2498995
"GM_c0.1.",7.50727025,7.694058,8.451851,10.4291,13.06025,15.585075,17.58552,18.65961,19.2350525
"GM_TLatent.1.",2.31304975,2.560737,2.81581,3.37798,4.00549,4.6450575,5.326752,5.634912,5.92235775
"GM_TRecover.1.",5.14787075,5.243963,5.614052,6.366045,7.41532,9.3381075,11.62095,12.878745,14.2716375
"GM_IFR.1.",0.008629439,0.0099438625,0.01187754,0.015739875,0.0205007,0.026693475,0.03349202,0.037534935,0.04256241
"GM_T50Testing.1.",72.1123675,75.453,77.46162,81.3375,86.15685,93.4214,99.68743,102.24295,104.39815
"GM_TauTesting.1.",3.13528125,3.655853,4.261415,5.878735,8.05689,9.9455875,11.40775,12.18493,13.1482825
"GM_TTestingRate.1.",3.62825775,3.9078525,4.584223,6.2765075,7.93278,9.439695,10.6733,11.22418,11.6009875
"GM_TContactsTestingRate.1.",1.06301175,1.130158,1.257994,1.4901625,1.89853,2.3989725,2.751472,2.8665485,2.92623525
"GM_FAsymp.1.",0.0513223425,0.0630382,0.0938726,0.1817945,0.3000885,0.41152325,0.494069,0.53799535,0.555477225
"GM_TestingCoverage.1.",0.0750154525,0.097787325,0.136929,0.23906375,0.370854,0.54037775,0.727996,0.8120857,0.86712285
"GM_TestSensitivity.1.",0.605499675,0.61324965,0.6287937,0.660654,0.706912,0.76617475,0.8203699,0.85698315,0.8862221
"GM_ThetaMin.1.",0.266226075,0.3040756,0.359848,0.43240775,0.5227745,0.61635075,0.6951995,0.7561113,0.8041183
"GM_TauTheta.1.",14.604655,16.624595,18.73142,21.89215,24.9752,27.5364,30.16855,31.821015,33.1673575
"GM_PwrTheta.1.",2.62370525,3.28403,3.771158,4.822905,6.127645,7.582185,8.640151,9.168691,9.59420675
"GM_HygienePwr.1.",0.05010536,0.06591988,0.1091607,0.19344275,0.30876,0.4427535,0.5749835,0.64091725,0.726883475
"GM_FracTraced.1.",0.0630740275,0.07500642,0.08681441,0.11610025,0.171672,0.2464205,0.3468761,0.399562399999999,0.499622524999999
"GM_TPosTest.1.",2.14783325,2.7240965,3.438821,5.2321875,7.881565,10.794725,12.78081,13.34574,13.562595
"GM_TFatalDeath.1.",1.67549075,2.0123665,2.392581,3.259685,4.68011,6.2541125,7.685879,8.7189815,9.9894865
"GM_TauS.1.",23.070375,24.61842,27.22001,34.961575,48.7541,65.726825,78.30439,84.24078,87.2864525
"GM_rMax.1.",0.071789295,0.11194285,0.2336477,0.53306525,0.962418,1.447315,1.78628,1.889092,1.94315425
"GM_TauR.1.",17.83884,20.030565,24.41671,35.6268,49.1107,68.080275,80.459,88.533735,92.95149
"alpha_Pos.1.",1.641554,1.850566,2.049063,2.3720875,2.67869,3.2088525,3.623226,3.9968495,4.253198
"alpha_Death.1.",1.78732625,2.179077,2.532805,3.1794225,4.316505,5.97383,8.342383,10.02214,12.6251575
"LnPrior",-54.8770995,-53.8904895,-52.833212,-51.400705,-49.572555,-47.923925,-46.996263,-46.4467935,-46.02397875
"LnData",-334.3303725,-333.44042,-332.47187,-330.847875,-329.4328,-328.214075,-327.33478,-326.802015,-326.461945
"LnPosterior",-386.5316175,-385.289005,-383.8544,-381.701675,-379.06355,-377.2444,-375.42676,-374.673515,-374.1512175
