"","2.5%","5%","10%","25%","50%","75%","90%","95%","97.5%"
"iter",42085,46990,54160,77175,118750,156500,183310,191030,196510
"GM_NInit.1.",1068.24975,1389.6295,2036.952,3716.7375,5571.19,7293.695,8695.162,9346.2955,9594.87425
"GM_TIsolation.1.",7.22117275,7.5405275,8.049506,9.483955,12.39505,16.01625,18.84317,19.94759,20.33424
"GM_R0.1.",2.996699,3.081385,3.243143,3.496405,3.78564,4.09751,4.309846,4.403649,4.435521
"GM_c0.1.",7.4714955,7.943293,8.920633,10.554925,13.3001,15.8924,17.88791,18.869235,19.471955
"GM_TLatent.1.",2.07800475,2.1483315,2.277703,2.71994,3.2733,3.8323075,4.37498,4.6652055,5.04279475
"GM_TRecover.1.",5.10944725,5.209112,5.361227,6.01306,6.91566,7.876355,8.720522,9.225556,9.596646
"GM_IFR.1.",0.01362277,0.014585315,0.01601286,0.0183291,0.0212408,0.02481585,0.02764106,0.029420445,0.030488975
"GM_T50Testing.1.",118.472725,120.12685,122.8843,127.06825,131.725,135.78975,139.7208,142.30115,144.688725
"GM_TauTesting.1.",14.720785,15.250725,15.7829,16.56315,17.4198,18.570925,21.04211,22.484395,23.910065
"GM_TTestingRate.1.",2.25039125,2.4359085,2.798651,3.6665175,5.20014,7.0059525,8.639799,9.650935,10.69931
"GM_TContactsTestingRate.1.",1.060101,1.106452,1.218854,1.5474275,2.049495,2.4581825,2.728471,2.883607,2.9452635
"GM_FAsymp.1.",0.031152865,0.039382395,0.05483275,0.096916775,0.1955035,0.30777375,0.4142929,0.48017895,0.501558875
"GM_TestingCoverage.1.",0.3057085,0.3522429,0.4067215,0.53211475,0.662264,0.78623925,0.8577523,0.9009123,0.9349425
"GM_TestSensitivity.1.",0.6110155,0.61677355,0.6333348,0.66600325,0.7197755,0.7825295,0.840999,0.8829481,0.9179827
"GM_ThetaMin.1.",0.28659395,0.29682925,0.3115242,0.34630725,0.3821395,0.424742,0.4701474,0.50469795,0.525623975
"GM_TauTheta.1.",16.6747475,16.94921,17.4911,18.199425,19.02105,19.864875,20.68299,21.00093,21.27339
"GM_PwrTheta.1.",3.25980825,3.5919945,3.999503,4.6495325,5.29161,6.1630675,6.879343,7.33163,7.72834575
"GM_HygienePwr.1.",0.08135661,0.10471335,0.1449789,0.22434,0.3305805,0.46882575,0.5958585,0.70375755,0.759648225
"GM_FracTraced.1.",0.111636425,0.1289767,0.152379,0.22932225,0.341417,0.48022675,0.6180449,0.7087812,0.7689281
"GM_TPosTest.1.",3.19586075,3.8079065,4.380244,5.5359525,6.47502,7.56571,8.64776,9.2649025,10.09307375
"GM_TFatalDeath.1.",10.5927375,11.078835,11.81161,12.450125,13.0497,13.5454,13.81578,13.908645,13.9682025
"GM_TauS.1.",22.17468,23.699565,26.81924,37.675925,51.5488,65.2949,73.03454,76.09848,80.126665
"GM_rMax.1.",0.0524856575,0.07354836,0.1207971,0.21091775,0.318193,0.4048655,0.5065617,0.56173695,0.6044295
"GM_TauR.1.",24.4147575,31.27716,36.65094,46.32925,53.84955,62.5564,69.92868,73.93946,81.8806325
"alpha_Pos.1.",12.9816225,13.37295,14.12225,15.47745,17.24245,19.405325,21.27589,22.70971,23.279285
"alpha_Death.1.",3.0329575,3.160817,3.44585,3.8231575,4.249485,4.72848,5.18216,5.489942,5.83891375
"LnPrior",-60.81308275,-59.527558,-58.620037,-56.9517725,-55.183085,-54.0414425,-53.022334,-52.477458,-51.95436575
"LnData",-1116.269,-1115.03915,-1113.8657,-1111.45425,-1109.803,-1108.08175,-1106.9583,-1106.15165,-1105.64895
"LnPosterior",-1172.973525,-1172.02075,-1169.8314,-1167.615,-1165.16,-1163.3125,-1161.9022,-1160.94485,-1160.133225
